date,consumption
2024-10-17 00:00:00,1132.7897
2024-10-17 01:00:00,1067.0319
2024-10-17 02:00:00,1027.4688
2024-10-17 03:00:00,1032.9064
2024-10-17 04:00:00,1087.9597
2024-10-17 05:00:00,1170.7827
2024-10-17 06:00:00,1309.6328
2024-10-17 07:00:00,1497.0939
2024-10-17 08:00:00,1514.985
2024-10-17 09:00:00,1484.8054
2024-10-17 10:00:00,1274.5934
2024-10-17 11:00:00,1171.5846
2024-10-17 12:00:00,1174.7256
2024-10-17 13:00:00,1281.5897
2024-10-17 14:00:00,1356.0577
2024-10-17 15:00:00,1427.4851
2024-10-17 16:00:00,1474.658
2024-10-17 17:00:00,1504.2721
2024-10-17 18:00:00,1531.7589
2024-10-17 19:00:00,1594.18
2024-10-17 20:00:00,1550.4965
2024-10-17 21:00:00,1484.4958
2024-10-17 22:00:00,1336.3348
2024-10-17 23:00:00,1248.4845
2024-10-18 00:00:00,1162.1982
2024-10-18 01:00:00,1109.4713
2024-10-18 02:00:00,1075.8441
2024-10-18 03:00:00,1069.0139
2024-10-18 04:00:00,1097.0059
2024-10-18 05:00:00,1175.1532
2024-10-18 06:00:00,1319.9106
2024-10-18 07:00:00,1544.3739
2024-10-18 08:00:00,1533.3329
2024-10-18 09:00:00,1428.1635
2024-10-18 10:00:00,1240.8972
2024-10-18 11:00:00,1090.1598
2024-10-18 12:00:00,1006.3632
2024-10-18 13:00:00,963.0666
2024-10-18 14:00:00,939.36035
2024-10-18 15:00:00,959.0956
2024-10-18 16:00:00,1087.1393
2024-10-18 17:00:00,1374.9489
2024-10-18 18:00:00,1449.4996
2024-10-18 19:00:00,1410.0739
2024-10-18 20:00:00,1387.8923
2024-10-18 21:00:00,1329.9326
2024-10-18 22:00:00,1223.5527
2024-10-18 23:00:00,1154.0221
2024-10-19 00:00:00,1066.0272
2024-10-19 01:00:00,1025.7653
2024-10-19 02:00:00,994.59906
2024-10-19 03:00:00,982.58673
2024-10-19 04:00:00,1005.89545
2024-10-19 05:00:00,1066.5588
2024-10-19 06:00:00,1079.6216
2024-10-19 07:00:00,1161.5698
2024-10-19 08:00:00,1224.9229
2024-10-19 09:00:00,1178.6211
2024-10-19 10:00:00,1053.7015
2024-10-19 11:00:00,978.49976
2024-10-19 12:00:00,930.6643
2024-10-19 13:00:00,905.6209
2024-10-19 14:00:00,890.51135
2024-10-19 15:00:00,881.8835
2024-10-19 16:00:00,879.8223
2024-10-19 17:00:00,1035.9537
2024-10-19 18:00:00,1304.1173
2024-10-19 19:00:00,1320.4093
2024-10-19 20:00:00,1267.7499
2024-10-19 21:00:00,1219.2411
2024-10-19 22:00:00,1136.7922
2024-10-19 23:00:00,1078.5204
2024-10-20 00:00:00,1001.94965
2024-10-20 01:00:00,964.3039
2024-10-20 02:00:00,938.3394
2024-10-20 03:00:00,923.2551
2024-10-20 04:00:00,931.7158
2024-10-20 05:00:00,978.42773
2024-10-20 06:00:00,1012.3534
2024-10-20 07:00:00,1008.2852
2024-10-20 08:00:00,1037.0596
2024-10-20 09:00:00,1031.5547
2024-10-20 10:00:00,967.80786
2024-10-20 11:00:00,937.2445
2024-10-20 12:00:00,945.42145
2024-10-20 13:00:00,939.6567
2024-10-20 14:00:00,931.19366
2024-10-20 15:00:00,944.41156
2024-10-20 16:00:00,1029.192
2024-10-20 17:00:00,1112.992
2024-10-20 18:00:00,1205.7717
2024-10-20 19:00:00,1315.9683
2024-10-20 20:00:00,1310.5323
2024-10-20 21:00:00,1255.4572
2024-10-20 22:00:00,1131.7969
2024-10-20 23:00:00,1055.3489
2024-10-21 00:00:00,1006.65594
2024-10-21 01:00:00,976.3448
2024-10-21 02:00:00,954.1328
2024-10-21 03:00:00,940.15607
2024-10-21 04:00:00,945.0418
2024-10-21 05:00:00,1031.0151
2024-10-21 06:00:00,1192.551
2024-10-21 07:00:00,1417.8804
2024-10-21 08:00:00,1468.9542
2024-10-21 09:00:00,1470.3743
2024-10-21 10:00:00,1426.497
2024-10-21 11:00:00,1369.9998
2024-10-21 12:00:00,1289.5153
2024-10-21 13:00:00,1222.9404
2024-10-21 14:00:00,1266.2516
2024-10-21 15:00:00,1296.4625
2024-10-21 16:00:00,1333.4498
2024-10-21 17:00:00,1421.5619
2024-10-21 18:00:00,1476.9169
2024-10-21 19:00:00,1562.918
2024-10-21 20:00:00,1499.4298
2024-10-21 21:00:00,1388.6566
2024-10-21 22:00:00,1272.5701
2024-10-21 23:00:00,1181.9037
2024-10-22 00:00:00,1107.7842
2024-10-22 01:00:00,1063.1592
2024-10-22 02:00:00,1035.6376
2024-10-22 03:00:00,1022.8736
2024-10-22 04:00:00,1049.2556
2024-10-22 05:00:00,1129.4589
2024-10-22 06:00:00,1296.2834
2024-10-22 07:00:00,1527.769
2024-10-22 08:00:00,1507.5824
2024-10-22 09:00:00,1419.6188
2024-10-22 10:00:00,1256.5731
2024-10-22 11:00:00,1133.261
2024-10-22 12:00:00,1046.1598
2024-10-22 13:00:00,997.1595
2024-10-22 14:00:00,962.64935
2024-10-22 15:00:00,952.9779
2024-10-22 16:00:00,1086.2131
2024-10-22 17:00:00,1410.7996
2024-10-22 18:00:00,1520.4773
2024-10-22 19:00:00,1500.2107
2024-10-22 20:00:00,1467.7628
2024-10-22 21:00:00,1392.8918
2024-10-22 22:00:00,1271.8159
2024-10-22 23:00:00,1180.174
2024-10-23 00:00:00,1104.3212
2024-10-23 01:00:00,1054.8595
2024-10-23 02:00:00,1026.1333
2024-10-23 03:00:00,1019.15485
2024-10-23 04:00:00,1068.1193
2024-10-23 05:00:00,1161.7809
2024-10-23 06:00:00,1294.2153
2024-10-23 07:00:00,1507.5928
2024-10-23 08:00:00,1514.878
2024-10-23 09:00:00,1551.645
2024-10-23 10:00:00,1499.9672
2024-10-23 11:00:00,1453.5994
2024-10-23 12:00:00,1487.6337
2024-10-23 13:00:00,1444.6355
2024-10-23 14:00:00,1425.954
2024-10-23 15:00:00,1424.9077
2024-10-23 16:00:00,1504.9095
2024-10-23 17:00:00,1518.2275
2024-10-23 18:00:00,1592.7549
2024-10-23 19:00:00,1649.7513
2024-10-23 20:00:00,1575.7683
2024-10-23 21:00:00,1495.899
2024-10-23 22:00:00,1346.1675
2024-10-23 23:00:00,1233.4551
